Priority,Src,Dest,Protocol,TTL,TOS,ID,IpLen,DgmLen,DF,Seq,Ack,TcpLen,Class
1,95.168.187.95:80,192.168.122.10:1036,TCP,128,0x0,100,20,16230,***A****,0x91087884,0xDCAB9131,20,A Network Trojan was Detected
2,95.168.187.95:80,192.168.122.10:1036,TCP,128,0x0,100,20,16230,***A****,0x91087884,0xDCAB9131,20,Potentially Bad Traffic
2,95.168.187.95:80,192.168.122.10:1036,TCP,128,0x0,100,20,16230,***A****,0x91087884,0xDCAB9131,20,Potentially Bad Traffic
2,95.168.187.95:80,192.168.122.10:1036,TCP,128,0x0,100,20,16230,***A****,0x91087884,0xDCAB9131,20,Potentially Bad Traffic
1,95.168.187.95:80,192.168.122.10:1036,TCP,128,0x0,100,20,16230,***A****,0x91087884,0xDCAB9131,20,A Network Trojan was Detected
2,192.168.122.10:1037,95.168.187.95:80,TCP,53,0x0,33656,20,251,***A****,0x61F21056,0x91A20725,20,Potentially Bad Traffic
1,192.168.122.10:1037,95.168.187.95:80,TCP,53,0x0,33656,20,251,***A****,0x61F21056,0x91A20725,20,A Network Trojan was Detected
3,95.168.187.95:80,192.168.122.10:1037,TCP,128,0x0,114,20,17560,***A****,0x91A20725,0x61F21129,20,Misc activity
3,95.168.187.95:80,192.168.122.10:1037,TCP,128,0x0,114,20,17560,***A****,0x91A20725,0x61F21129,20,Misc activity
1,95.168.187.95:80,192.168.122.10:1037,TCP,128,0x0,114,20,17560,***A****,0x91A20725,0x61F21129,20,Attempted User Privilege Gain
1,95.168.187.95:80,192.168.122.10:1037,TCP,128,0x0,114,20,17560,***A****,0x91A20725,0x61F21129,20,Potential Corporate Privacy Violation
1,95.168.187.95:80,192.168.122.10:1037,TCP,128,0x0,114,20,17560,***A****,0x91A20725,0x61F21129,20,A Network Trojan was Detected
1,192.168.122.10:1038,95.170.88.77:80,TCP,53,0x0,43202,20,373,***A****,0xC3825522,0x97205A82,20,A Network Trojan was Detected
1,192.168.122.10:1038,95.170.88.77:80,TCP,53,0x0,43202,20,373,***A****,0xC3825522,0x97205A82,20,A Network Trojan was Detected
1,192.168.122.10:1039,95.170.88.77:80,TCP,53,0x0,29345,20,379,***A****,0x4F0A9C37,0xA18580EA,20,A Network Trojan was Detected
1,192.168.122.10:1039,95.170.88.77:80,TCP,53,0x0,29345,20,379,***A****,0x4F0A9C37,0xA18580EA,20,A Network Trojan was Detected
2,192.168.122.10:1039,95.170.88.77:80,TCP,53,0x0,29345,20,379,***A****,0x4F0A9C37,0xA18580EA,20,Potentially Bad Traffic
1,192.168.122.10:1039,95.170.88.77:80,TCP,53,0x0,29345,20,379,***A****,0x4F0A9C37,0xA18580EA,20,A Network Trojan was Detected
1,95.170.88.77:80,192.168.122.10:1039,TCP,53,0x0,29346,20,1500,***A****,0xA18580EA,0x4F0A9D8A,20,Attempted User Privilege Gain
1,95.170.88.77:80,192.168.122.10:1038,TCP,53,0x0,43203,20,1500,***A****,0x97205A82,0xC382566F,20,Attempted User Privilege Gain
1,95.170.88.77:80,192.168.122.10:1039,TCP,128,0x0,255,20,16436,***A****,0xA18580EA,0x4F0A9D8A,20,A Network Trojan was Detected
1,95.170.88.77:80,192.168.122.10:1039,TCP,128,0x0,255,20,16436,***A****,0xA18580EA,0x4F0A9D8A,20,A Network Trojan was Detected
1,95.170.88.77:80,192.168.122.10:1038,TCP,128,0x0,263,20,16436,***A****,0x97205A82,0xC382566F,20,A Network Trojan was Detected
3,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,492,20,17560,***A****,0x8AB326AE,0x9F007122,20,Misc activity
3,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,492,20,17560,***A****,0x8AB326AE,0x9F007122,20,Misc activity
1,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,492,20,17560,***A****,0x8AB326AE,0x9F007122,20,Attempted User Privilege Gain
1,95.168.187.95:80,192.168.122.10:1031,TCP,128,0x0,492,20,17560,***A****,0x8AB326AE,0x9F007122,20,Potential Corporate Privacy Violation
1,192.168.122.10:1040,95.170.88.77:80,TCP,53,0x0,15652,20,379,***A****,0x6AB1D717,0x50F8C589,20,A Network Trojan was Detected
1,192.168.122.10:1040,95.170.88.77:80,TCP,53,0x0,15652,20,379,***A****,0x6AB1D717,0x50F8C589,20,A Network Trojan was Detected
2,192.168.122.10:1040,95.170.88.77:80,TCP,53,0x0,15652,20,379,***A****,0x6AB1D717,0x50F8C589,20,Potentially Bad Traffic
1,192.168.122.10:1040,95.170.88.77:80,TCP,53,0x0,15652,20,379,***A****,0x6AB1D717,0x50F8C589,20,A Network Trojan was Detected
1,95.170.88.77:80,192.168.122.10:1040,TCP,53,0x0,15653,20,1500,***A****,0x50F8C589,0x6AB1D86A,20,Attempted User Privilege Gain
1,95.170.88.77:80,192.168.122.10:1040,TCP,128,0x0,667,20,17288,***A****,0x50F8C589,0x6AB1D86A,20,A Network Trojan was Detected
1,95.170.88.77:80,192.168.122.10:1040,TCP,128,0x0,667,20,17288,***A****,0x50F8C589,0x6AB1D86A,20,A Network Trojan was Detected
1,192.168.122.10:1044,95.170.88.77:80,TCP,53,0x0,40389,20,784,***A****,0xAD82CE58,0x8760FBBB,20,A Network Trojan was Detected
1,192.168.122.10:1044,95.170.88.77:80,TCP,53,0x0,40389,20,784,***A****,0xAD82CE58,0x8760FBBB,20,A Network Trojan was Detected
1,192.168.122.10:1043,95.170.88.77:80,TCP,53,0x0,54236,20,593,***A****,0x2182DE2B,0x8F63B5A2,20,A Network Trojan was Detected
1,192.168.122.10:1043,95.170.88.77:80,TCP,53,0x0,54236,20,593,***A****,0x2182DE2B,0x8F63B5A2,20,A Network Trojan was Detected
3,78.159.102.49:80,192.168.2.10:1040,TCP,54,0x0,48523,20,365,***AP***,0x742958F8,0xA9E6D451,20,Misc activity
1,192.168.2.10:1041,188.72.213.187:80,TCP,54,0x0,58878,20,348,***A****,0xF3C58E5E,0x36DB1184,20,Potential Corporate Privacy Violation
2,192.168.2.10:1041,188.72.213.187:80,TCP,54,0x0,58986,20,673,***AP***,0xF3C58F92,0x36DD713F,20,Potentially Bad Traffic
2,188.72.213.187:80,192.168.2.10:1041,TCP,128,0x0,427,20,392,***A****,0x36DD713F,0xF3C5920B,20,Potentially Bad Traffic
2,188.72.225.68:80,192.168.2.10:1043,TCP,128,0x0,463,20,857,***A****,0xAB87329D,0x40F13DBC,20,Potentially Bad Traffic
2,192.168.2.10:1044,188.72.225.68:80,TCP,54,0x0,60489,20,364,***A****,0x6D542EA0,0xAE7123D0,20,Potentially Bad Traffic
1,188.72.225.68:80,192.168.2.10:1044,TCP,128,0x0,642,20,14091,***A****,0xAE7123D0,0x6D542FE4,20,A Network Trojan was Detected
2,188.72.225.68:80,192.168.2.10:1044,TCP,128,0x0,642,20,14091,***A****,0xAE7123D0,0x6D542FE4,20,Potentially Bad Traffic
2,188.72.225.68:80,192.168.2.10:1044,TCP,128,0x0,642,20,14091,***A****,0xAE7123D0,0x6D542FE4,20,Potentially Bad Traffic
2,188.72.225.68:80,192.168.2.10:1044,TCP,128,0x0,642,20,14091,***A****,0xAE7123D0,0x6D542FE4,20,Potentially Bad Traffic
1,188.72.225.68:80,192.168.2.10:1044,TCP,128,0x0,642,20,14091,***A****,0xAE7123D0,0x6D542FE4,20,A Network Trojan was Detected
2,192.168.2.10:1045,188.72.225.68:80,TCP,54,0x0,59231,20,250,***A****,0x84F46CC9,0xB03136CF,20,Potentially Bad Traffic
3,188.72.225.68:80,192.168.2.10:1045,TCP,128,0x0,808,20,17560,***A****,0xB03136CF,0x84F46D9B,20,Misc activity
1,188.72.225.68:80,192.168.2.10:1045,TCP,128,0x0,808,20,17560,***A****,0xB03136CF,0x84F46D9B,20,Attempted User Privilege Gain
1,188.72.225.68:80,192.168.2.10:1045,TCP,128,0x0,808,20,17560,***A****,0xB03136CF,0x84F46D9B,20,Potential Corporate Privacy Violation
1,188.72.225.68:80,192.168.2.10:1045,TCP,128,0x0,808,20,17560,***A****,0xB03136CF,0x84F46D9B,20,A Network Trojan was Detected
1,188.72.225.68:80,192.168.2.10:1045,TCP,128,0x0,808,20,17560,***A****,0xB03136CF,0x84F46D9B,20,A Network Trojan was Detected
1,178.132.201.26:80,192.168.2.10:1047,TCP,57,0x0,3028,20,1500,***A****,0xB194CD9B,0xBE7C3C24,20,Attempted User Privilege Gain
1,96.125.161.58:80,192.168.100.10:1030,TCP,128,0x0,75,20,17560,***A****,0x7922C005,0x5AF126C5,20,A Network Trojan was Detected
3,216.59.38.123:80,192.168.100.10:1035,TCP,47,0x0,47878,20,520,***AP***,0x4A4E86D3,0xC3226724,20,Misc activity
1,192.168.100.10:1032,75.98.67.106:80,TCP,52,0x0,23397,20,428,***AP***,0x99E34030,0xD350CDA1,20,Potential Corporate Privacy Violation
1,85.13.146.225:80,192.168.100.10:1048,TCP,128,0x0,3725,20,5608,***A****,0x359FC328,0xC3833815,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1048,TCP,128,0x0,3725,20,5608,***A****,0x359FC328,0xC3833815,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1048,TCP,128,0x0,3725,20,5608,***A****,0x359FC328,0xC3833815,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1048,TCP,128,0x0,3725,20,5608,***A****,0x359FC328,0xC3833815,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1049,TCP,128,0x0,3739,20,5603,***A****,0xB2D81FC2,0x3DA6071B,20,A Network Trojan was Detected
2,85.13.146.225:80,192.168.100.10:1049,TCP,128,0x0,3739,20,5603,***A****,0xB2D81FC2,0x3DA6071B,20,Potentially Bad Traffic
1,85.13.146.225:80,192.168.100.10:1049,TCP,128,0x0,3739,20,5603,***A****,0xB2D81FC2,0x3DA6071B,20,A Network Trojan was Detected
2,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63610,20,322,***A****,0x65ABC252,0x5CC6B74E,20,Potentially Bad Traffic
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63610,20,322,***A****,0x65ABC252,0x5CC6B74E,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63610,20,322,***A****,0x65ABC252,0x5CC6B74E,20,A Network Trojan was Detected
2,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3783,20,12474,***AP***,0x5CC6B74E,0x65ABC36C,20,Potentially Bad Traffic
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3783,20,12474,***AP***,0x5CC6B74E,0x65ABC36C,20,Attempted User Privilege Gain
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3783,20,12474,***AP***,0x5CC6B74E,0x65ABC36C,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3783,20,12474,***AP***,0x5CC6B74E,0x65ABC36C,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3783,20,12474,***AP***,0x5CC6B74E,0x65ABC36C,20,A Network Trojan was Detected
2,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63620,20,279,***A****,0x65ABC36C,0x5CC6E7E0,20,Potentially Bad Traffic
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63620,20,279,***A****,0x65ABC36C,0x5CC6E7E0,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63620,20,279,***A****,0x65ABC36C,0x5CC6E7E0,20,A Network Trojan was Detected
2,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3788,20,12473,***AP***,0x5CC6E7E0,0x65ABC45B,20,Potentially Bad Traffic
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3788,20,12473,***AP***,0x5CC6E7E0,0x65ABC45B,20,Attempted User Privilege Gain
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3788,20,12473,***AP***,0x5CC6E7E0,0x65ABC45B,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3788,20,12473,***AP***,0x5CC6E7E0,0x65ABC45B,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3788,20,12473,***AP***,0x5CC6E7E0,0x65ABC45B,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63630,20,322,***A****,0x65ABC45B,0x5CC71871,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63630,20,322,***A****,0x65ABC45B,0x5CC71871,20,A Network Trojan was Detected
2,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3796,20,12473,***A****,0x5CC71871,0x65ABC575,20,Potentially Bad Traffic
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3796,20,12473,***A****,0x5CC71871,0x65ABC575,20,Attempted User Privilege Gain
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3796,20,12473,***A****,0x5CC71871,0x65ABC575,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3796,20,12473,***A****,0x5CC71871,0x65ABC575,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3796,20,12473,***A****,0x5CC71871,0x65ABC575,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63640,20,322,***A****,0x65ABC575,0x5CC74902,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63640,20,322,***A****,0x65ABC575,0x5CC74902,20,A Network Trojan was Detected
2,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3802,20,12473,***AP***,0x5CC74902,0x65ABC68F,20,Potentially Bad Traffic
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3802,20,12473,***AP***,0x5CC74902,0x65ABC68F,20,Attempted User Privilege Gain
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3802,20,12473,***AP***,0x5CC74902,0x65ABC68F,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3802,20,12473,***AP***,0x5CC74902,0x65ABC68F,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3802,20,12473,***AP***,0x5CC74902,0x65ABC68F,20,A Network Trojan was Detected
1,192.168.100.10:1050,85.13.146.225:80,TCP,53,0x0,63650,20,240,***A****,0x65ABC68F,0x5CC77993,20,A Network Trojan was Detected
3,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3810,20,17560,***A****,0x5CC77993,0x65ABC757,20,Misc activity
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3810,20,17560,***A****,0x5CC77993,0x65ABC757,20,Potential Corporate Privacy Violation
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3810,20,17560,***A****,0x5CC77993,0x65ABC757,20,A Network Trojan was Detected
1,85.13.146.225:80,192.168.100.10:1050,TCP,128,0x0,3810,20,17560,***A****,0x5CC77993,0x65ABC757,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,57390,20,167,***A****,0x5A6376F4,0x8FDA9CEE,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,57390,20,167,***A****,0x5A6376F4,0x8FDA9CEE,20,A Network Trojan was Detected
1,194.9.94.235:80,192.168.100.10:1051,TCP,128,0x0,3829,20,17563,***A****,0x8FDA9CEE,0x5A637773,20,A Network Trojan was Detected
1,194.9.94.235:80,192.168.100.10:1051,TCP,128,0x0,3829,20,17563,***A****,0x8FDA9CEE,0x5A637773,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,6220,20,167,***A****,0x5A637773,0x8FDEF0F4,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,6220,20,167,***A****,0x5A637773,0x8FDEF0F4,20,A Network Trojan was Detected
1,194.9.94.235:80,192.168.100.10:1051,TCP,128,0x0,3953,20,17560,***A****,0x8FDEF0F4,0x5A6377F2,20,A Network Trojan was Detected
1,194.9.94.235:80,192.168.100.10:1051,TCP,128,0x0,3953,20,17560,***A****,0x8FDEF0F4,0x5A6377F2,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,15491,20,167,***A****,0x5A6377F2,0x8FE1E2FA,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,15491,20,167,***A****,0x5A6377F2,0x8FE1E2FA,20,A Network Trojan was Detected
1,194.9.94.235:80,192.168.100.10:1051,TCP,128,0x0,4021,20,17560,***A****,0x8FE1E2FA,0x5A637871,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,34775,20,167,***A****,0x5A637871,0x8FE7AD00,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,34775,20,167,***A****,0x5A637871,0x8FE7AD00,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,48335,20,167,***AP***,0x5A6378F0,0x8FE7AE31,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,48335,20,167,***AP***,0x5A6378F0,0x8FE7AE31,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,48796,20,167,***AP***,0x5A63796F,0x8FE7AF6B,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,48796,20,167,***AP***,0x5A63796F,0x8FE7AF6B,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,49158,20,167,***AP***,0x5A6379EE,0x8FE7B0A5,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,49158,20,167,***AP***,0x5A6379EE,0x8FE7B0A5,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,49404,20,167,***AP***,0x5A637A6D,0x8FE7B1DF,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,49404,20,167,***AP***,0x5A637A6D,0x8FE7B1DF,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,49633,20,167,***AP***,0x5A637AEC,0x8FE7B319,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,49633,20,167,***AP***,0x5A637AEC,0x8FE7B319,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,50068,20,167,***AP***,0x5A637B6B,0x8FE7B453,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,50068,20,167,***AP***,0x5A637B6B,0x8FE7B453,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,50500,20,167,***AP***,0x5A637BEA,0x8FE7B58D,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,50500,20,167,***AP***,0x5A637BEA,0x8FE7B58D,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,50802,20,167,***AP***,0x5A637C69,0x8FE7B6C7,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,50802,20,167,***AP***,0x5A637C69,0x8FE7B6C7,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,51213,20,167,***AP***,0x5A637CE8,0x8FE7B801,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,51213,20,167,***AP***,0x5A637CE8,0x8FE7B801,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,51626,20,167,***AP***,0x5A637D67,0x8FE7B93B,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,51626,20,167,***AP***,0x5A637D67,0x8FE7B93B,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,51961,20,167,***AP***,0x5A637DE6,0x8FE7BA75,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,51961,20,167,***AP***,0x5A637DE6,0x8FE7BA75,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,52877,20,167,***AP***,0x5A637E65,0x8FE7BBAF,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,52877,20,167,***AP***,0x5A637E65,0x8FE7BBAF,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,53689,20,167,***AP***,0x5A637EE4,0x8FE7BCE9,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,53689,20,167,***AP***,0x5A637EE4,0x8FE7BCE9,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,53985,20,167,***AP***,0x5A637F63,0x8FE7BE23,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,53985,20,167,***AP***,0x5A637F63,0x8FE7BE23,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,54438,20,167,***AP***,0x5A637FE2,0x8FE7BF5D,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,54438,20,167,***AP***,0x5A637FE2,0x8FE7BF5D,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,54796,20,167,***AP***,0x5A638061,0x8FE7C097,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,54796,20,167,***AP***,0x5A638061,0x8FE7C097,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,55071,20,167,***AP***,0x5A6380E0,0x8FE7C1D1,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,55071,20,167,***AP***,0x5A6380E0,0x8FE7C1D1,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,55571,20,167,***AP***,0x5A63815F,0x8FE7C30B,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,55571,20,167,***AP***,0x5A63815F,0x8FE7C30B,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,56160,20,167,***AP***,0x5A6381DE,0x8FE7C445,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,56160,20,167,***AP***,0x5A6381DE,0x8FE7C445,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,56606,20,167,***AP***,0x5A63825D,0x8FE7C57F,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,56606,20,167,***AP***,0x5A63825D,0x8FE7C57F,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,57122,20,167,***AP***,0x5A6382DC,0x8FE7C6B9,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,57122,20,167,***AP***,0x5A6382DC,0x8FE7C6B9,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,57848,20,167,***AP***,0x5A63835B,0x8FE7C7F3,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,57848,20,167,***AP***,0x5A63835B,0x8FE7C7F3,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,58438,20,167,***AP***,0x5A6383DA,0x8FE7C92D,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,58438,20,167,***AP***,0x5A6383DA,0x8FE7C92D,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,59054,20,167,***AP***,0x5A638459,0x8FE7CA67,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,59054,20,167,***AP***,0x5A638459,0x8FE7CA67,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,59704,20,167,***AP***,0x5A6384D8,0x8FE7CBA1,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,59704,20,167,***AP***,0x5A6384D8,0x8FE7CBA1,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,60174,20,167,***AP***,0x5A638557,0x8FE7CCDB,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,60174,20,167,***AP***,0x5A638557,0x8FE7CCDB,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,60800,20,167,***AP***,0x5A6385D6,0x8FE7CE15,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,60800,20,167,***AP***,0x5A6385D6,0x8FE7CE15,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,61440,20,167,***AP***,0x5A638655,0x8FE7CF4F,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,61440,20,167,***AP***,0x5A638655,0x8FE7CF4F,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,61981,20,167,***AP***,0x5A6386D4,0x8FE7D089,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,61981,20,167,***AP***,0x5A6386D4,0x8FE7D089,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,62733,20,167,***AP***,0x5A638753,0x8FE7D1C3,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,62733,20,167,***AP***,0x5A638753,0x8FE7D1C3,20,A Network Trojan was Detected
1,192.168.100.10:1051,194.9.94.235:80,TCP,50,0x0,63242,20,167,***AP***,0x5A6387D2,0x8FE7D2FD,20,A Network Trojan was Detected
